subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
azfar,3,1,0.13374876976013184,0.26444244384765625,0.13069367408752441,0.13646411895751953,0.23617339134216309,0.09970927238464355,0.12385344505310059,0.2409214973449707,0.11706805229187012,0.15534067153930664,0.5025548934936523,0.3472142219543457,0.14075279235839844,0.4260671138763428,0.28531432151794434,0.17166686058044434,0.40877699851989746,0.23711013793945312,0.1763300895690918,0.22020649909973145,0.04387640953063965,0.18989109992980957,0.23174309730529785,0.04185199737548828,0.14420437812805176,0.2906758785247803,0.14647150039672852,0.16042232513427734,0.3104424476623535,0.15002012252807617,0.13633036613464355
azfar,3,2,0.14702057838439941,0.18395209312438965,0.036931514739990234,0.14434170722961426,0.19686245918273926,0.052520751953125,0.13377761840820312,0.20594525337219238,0.07216763496398926,0.12859892845153809,0.3402059078216553,0.2116069793701172,0.15037035942077637,0.4440035820007324,0.29363322257995605,0.1637108325958252,1.6152215003967285,1.4515106678009033,0.12523174285888672,0.19061732292175293,0.06538558006286621,0.20050430297851562,0.20550179481506348,0.0049974918365478516,0.15256857872009277,0.34197402000427246,0.1894054412841797,0.16023516654968262,0.4166100025177002,0.2563748359680176,0.15148568153381348
azfar,3,3,0.16643047332763672,0.17583107948303223,0.009400606155395508,0.1653444766998291,0.22117018699645996,0.05582571029663086,0.14510798454284668,0.32182788848876953,0.17671990394592285,0.16606616973876953,0.8894059658050537,0.7233397960662842,0.13401222229003906,0.40017223358154297,0.2661600112915039,0.18253135681152344,3.3401029109954834,3.15757155418396,0.1326007843017578,1.5697624683380127,1.4371616840362549,0.17963767051696777,0.1831204891204834,0.003482818603515625,0.1319718360900879,0.2336137294769287,0.10164189338684082,0.12955546379089355,0.3864450454711914,0.25688958168029785,0.16004180908203125
azfar,3,4,0.15472769737243652,0.24523162841796875,0.09050393104553223,0.1461472511291504,0.6991469860076904,0.55299973487854,0.13997101783752441,0.19288253784179688,0.05291152000427246,0.12256312370300293,0.5388021469116211,0.41623902320861816,0.14693212509155273,0.4286644458770752,0.28173232078552246,0.17055988311767578,0.3462848663330078,0.17572498321533203,0.20043373107910156,0.29218268394470215,0.09174895286560059,0.19063425064086914,0.30701255798339844,0.1163783073425293,0.15393996238708496,0.2897486686706543,0.13580870628356934,0.14560794830322266,0.2858612537384033,0.14025330543518066,0.13731145858764648
azfar,3,5,0.16470670700073242,0.19898772239685059,0.034281015396118164,0.15077638626098633,0.3875415325164795,0.23676514625549316,0.15066075325012207,0.19527769088745117,0.0446169376373291,0.13561487197875977,0.5982718467712402,0.46265697479248047,0.17307639122009277,1.1328473091125488,0.959770917892456,0.19795513153076172,0.7554209232330322,0.5574657917022705,0.16692328453063965,0.2759077548980713,0.10898447036743164,0.20225119590759277,0.23196196556091309,0.029710769653320312,0.13487911224365234,0.2579960823059082,0.12311697006225586,0.1536707878112793,0.37390875816345215,0.22023797035217285,0.1390688419342041
azfar,3,6,0.1701645851135254,0.2809121608734131,0.1107475757598877,0.1565687656402588,0.22592735290527344,0.06935858726501465,0.13494133949279785,0.15539169311523438,0.020450353622436523,0.1513667106628418,0.35125017166137695,0.19988346099853516,0.16007542610168457,0.43073129653930664,0.27065587043762207,0.19771981239318848,0.4438204765319824,0.24610066413879395,0.16024327278137207,0.30092501640319824,0.14068174362182617,0.15428876876831055,0.18131518363952637,0.02702641487121582,0.13419628143310547,0.28109025955200195,0.14689397811889648,0.13628363609313965,0.4046790599822998,0.26839542388916016,0.1339707374572754
azfar,3,7,0.14830756187438965,0.28778934478759766,0.139481782913208,0.16431570053100586,0.3544745445251465,0.19015884399414062,0.13007354736328125,0.4923217296600342,0.36224818229675293,0.16150593757629395,0.8333792686462402,0.6718733310699463,0.16193246841430664,0.4883596897125244,0.3264272212982178,0.17560482025146484,0.2649040222167969,0.08929920196533203,0.14663982391357422,0.15002703666687012,0.0033872127532958984,0.16228413581848145,0.18807458877563477,0.02579045295715332,0.12964510917663574,0.286545991897583,0.15690088272094727,0.1251811981201172,0.30107545852661133,0.17589426040649414,0.11901235580444336
azfar,3,8,0.16612625122070312,0.34331369400024414,0.17718744277954102,0.15989351272583008,0.23988556861877441,0.07999205589294434,0.13491296768188477,0.19592738151550293,0.061014413833618164,0.15442585945129395,0.38538360595703125,0.2309577465057373,0.1566934585571289,0.7605123519897461,0.6038188934326172,0.1751997470855713,0.3464348316192627,0.1712350845336914,0.14616036415100098,0.1498258113861084,0.003665447235107422,0.1305394172668457,0.15001749992370605,0.01947808265686035,0.12091970443725586,0.27929186820983887,0.158372163772583,0.1651616096496582,0.4116997718811035,0.2465381622314453,0.11578655242919922
azfar,3,9,0.17359018325805664,0.3004770278930664,0.12688684463500977,0.16543889045715332,1.0342209339141846,0.8687820434570312,0.1354846954345703,0.18011188507080078,0.04462718963623047,0.13667798042297363,0.5990054607391357,0.4623274803161621,0.13121485710144043,0.39148998260498047,0.26027512550354004,0.19213199615478516,1.7635986804962158,1.5714666843414307,0.13538575172424316,0.2613217830657959,0.12593603134155273,0.16454315185546875,0.17676353454589844,0.012220382690429688,0.1397538185119629,0.3404655456542969,0.20071172714233398,0.1452925205230713,0.35202908515930176,0.20673656463623047,0.14096641540527344
azfar,3,10,0.1464521884918213,0.30965662002563477,0.16320443153381348,0.14605379104614258,0.42998337745666504,0.28392958641052246,0.13910746574401855,0.16536617279052734,0.02625870704650879,0.12469696998596191,0.49726247787475586,0.37256550788879395,0.1438753604888916,0.5914340019226074,0.4475586414337158,0.18276762962341309,0.2711200714111328,0.08835244178771973,0.16946625709533691,0.17333102226257324,0.003864765167236328,0.14367890357971191,0.16519665718078613,0.02151775360107422,0.12854766845703125,0.31011009216308594,0.1815624237060547,0.15011358261108398,0.34142613410949707,0.19131255149841309,0.05848550796508789
azfar,4,1,0.17037653923034668,0.30658936500549316,0.13621282577514648,0.17268776893615723,0.2864658832550049,0.11377811431884766,0.13411760330200195,0.18944954872131348,0.05533194541931152,0.12710952758789062,0.39131903648376465,0.264209508895874,0.16774821281433105,0.5376482009887695,0.3698999881744385,0.1673264503479004,0.3430469036102295,0.1757204532623291,0.140852689743042,0.1198418140411377,-0.021010875701904297,0.16094970703125,0.20145297050476074,0.04050326347351074,0.13562536239624023,0.3510622978210449,0.2154369354248047,0.11528635025024414,0.507530927658081,0.3922445774078369,0.12947773933410645
azfar,4,2,0.14409708976745605,0.3562486171722412,0.21215152740478516,0.14815068244934082,0.2603883743286133,0.11223769187927246,0.15020513534545898,0.2422022819519043,0.09199714660644531,0.12969970703125,0.4157083034515381,0.2860085964202881,0.14977383613586426,0.41592979431152344,0.2661559581756592,0.18175649642944336,1.9447598457336426,1.7630033493041992,0.11448264122009277,0.22567248344421387,0.1111898422241211,0.18909955024719238,0.23740005493164062,0.04830050468444824,0.08402061462402344,0.3551626205444336,0.27114200592041016,0.11577916145324707,0.45314931869506836,0.3373701572418213,0.1309361457824707
azfar,4,3,0.15451908111572266,0.36565661430358887,0.2111375331878662,0.16429710388183594,0.18939733505249023,0.025100231170654297,0.12106776237487793,0.17272663116455078,0.05165886878967285,0.14945125579833984,0.6513967514038086,0.5019454956054688,0.11565518379211426,0.45181918144226074,0.3361639976501465,0.1815645694732666,0.4587569236755371,0.2771923542022705,0.1593313217163086,0.25536155700683594,0.09603023529052734,0.1705925464630127,0.22162771224975586,0.051035165786743164,0.1330125331878662,0.30780887603759766,0.17479634284973145,0.14342498779296875,0.5419275760650635,0.3985025882720947,0.1145939826965332
azfar,4,4,0.1596517562866211,0.2953965663909912,0.13574481010437012,0.15561509132385254,0.21100068092346191,0.055385589599609375,0.1313948631286621,0.16599774360656738,0.03460288047790527,0.12524032592773438,0.35074543952941895,0.22550511360168457,0.16169381141662598,0.42732667922973633,0.26563286781311035,0.18144845962524414,0.2754056453704834,0.09395718574523926,0.1511697769165039,0.2481083869934082,0.0969386100769043,0.1448523998260498,0.3457803726196289,0.2009279727935791,0.15502572059631348,0.4251687526702881,0.2701430320739746,0.142578125,0.9713747501373291,0.8287966251373291,0.14660191535949707
azfar,4,5,0.16281676292419434,0.3821547031402588,0.21933794021606445,0.16627216339111328,0.31431126594543457,0.1480391025543213,0.1406416893005371,0.17128658294677734,0.030644893646240234,0.15941071510314941,0.3653731346130371,0.2059624195098877,0.14974212646484375,0.407259464263916,0.25751733779907227,0.1701979637145996,0.28813838958740234,0.11794042587280273,0.15305495262145996,0.19440817832946777,0.04135322570800781,0.14433741569519043,0.2070450782775879,0.06270766258239746,0.1339426040649414,0.2902398109436035,0.1562972068786621,0.1475210189819336,0.46638917922973633,0.31886816024780273,0.13969945907592773
azfar,4,6,0.16880059242248535,0.22377490997314453,0.05497431755065918,0.1662898063659668,0.41829729080200195,0.25200748443603516,0.1379556655883789,0.19901371002197266,0.06105804443359375,0.14425277709960938,0.4002211093902588,0.2559683322906494,0.1465003490447998,0.3976867198944092,0.2511863708496094,0.17978501319885254,0.255401611328125,0.07561659812927246,0.14559555053710938,0.21970319747924805,0.07410764694213867,0.16132140159606934,0.2788851261138916,0.11756372451782227,0.1502828598022461,0.3910849094390869,0.24080204963684082,0.15143036842346191,0.30712199211120605,0.15569162368774414,0.16957616806030273
azfar,4,7,0.16600918769836426,0.30097174644470215,0.1349625587463379,0.1590433120727539,0.2350151538848877,0.07597184181213379,0.15538239479064941,0.15987777709960938,0.004495382308959961,0.1498115062713623,0.371967077255249,0.22215557098388672,0.145463228225708,0.40680408477783203,0.261340856552124,0.18173909187316895,0.5732927322387695,0.3915536403656006,0.1906294822692871,0.30603647232055664,0.11540699005126953,0.17014312744140625,0.2683286666870117,0.09818553924560547,0.14499664306640625,0.30472326278686523,0.15972661972045898,0.14516568183898926,0.3911130428314209,0.24594736099243164,0.14563202857971191
azfar,4,8,0.16531801223754883,0.24628090858459473,0.0809628963470459,0.15595412254333496,0.21025848388671875,0.05430436134338379,0.15021014213562012,0.19050383567810059,0.04029369354248047,0.10987043380737305,0.307248592376709,0.19737815856933594,0.16658854484558105,0.4215095043182373,0.25492095947265625,0.17113566398620605,0.2827723026275635,0.11163663864135742,0.17940378189086914,0.2391502857208252,0.059746503829956055,0.1609630584716797,0.2569303512573242,0.09596729278564453,0.1465616226196289,0.37653374671936035,0.22997212409973145,0.15945148468017578,0.4194676876068115,0.26001620292663574,0.13327550888061523
azfar,4,9,0.16000008583068848,0.20056819915771484,0.04056811332702637,0.17151284217834473,0.1999962329864502,0.02848339080810547,0.14694952964782715,0.23161101341247559,0.08466148376464844,0.13445758819580078,0.3859381675720215,0.2514805793762207,0.156141996383667,0.40323352813720703,0.24709153175354004,0.18203330039978027,0.2577700614929199,0.07573676109313965,0.16407108306884766,0.2291703224182129,0.06509923934936523,0.17223119735717773,0.28108835220336914,0.1088571548461914,0.15560245513916016,0.34400320053100586,0.1884007453918457,0.14539408683776855,0.3342723846435547,0.18887829780578613,0.10682344436645508
azfar,4,10,0.1710796356201172,0.22822022438049316,0.05714058876037598,0.16274118423461914,0.21167683601379395,0.048935651779174805,0.12305951118469238,0.16345429420471191,0.04039478302001953,0.14143919944763184,0.4078671932220459,0.26642799377441406,0.13908696174621582,0.7621588706970215,0.6230719089508057,0.17554378509521484,0.27555346488952637,0.10000967979431152,0.12860679626464844,0.19701409339904785,0.06840729713439941,0.16563057899475098,0.22074580192565918,0.0551152229309082,0.15369129180908203,0.30728936195373535,0.15359807014465332,0.1397418975830078,0.3684661388397217,0.22872424125671387,0.14217042922973633
azfar,5,1,0.13568520545959473,0.24593830108642578,0.11025309562683105,0.15805721282958984,0.20666861534118652,0.04861140251159668,0.13514137268066406,0.1859595775604248,0.05081820487976074,0.1446361541748047,0.3606548309326172,0.2160186767578125,0.16624903678894043,0.42023801803588867,0.25398898124694824,0.18931245803833008,0.4878835678100586,0.2985711097717285,0.13236641883850098,0.15678167343139648,0.024415254592895508,0.15649199485778809,0.23414397239685059,0.0776519775390625,0.1254887580871582,0.26888108253479004,0.14339232444763184,0.15108656883239746,0.31142187118530273,0.16033530235290527,0.14038872718811035
azfar,5,2,0.15124821662902832,0.3532700538635254,0.20202183723449707,0.1739363670349121,0.21952009201049805,0.04558372497558594,0.12571334838867188,0.16373229026794434,0.03801894187927246,0.13247299194335938,0.32291436195373535,0.19044137001037598,0.15042448043823242,0.40203166007995605,0.25160717964172363,0.18629956245422363,0.28034400939941406,0.09404444694519043,0.17203307151794434,0.3016688823699951,0.12963581085205078,0.19709086418151855,0.382495641708374,0.18540477752685547,0.135786771774292,0.30224108695983887,0.16645431518554688,0.14888739585876465,0.4112586975097656,0.262371301651001,0.1250903606414795
azfar,5,3,0.15262937545776367,0.6831250190734863,0.5304956436157227,0.18338871002197266,0.24297785758972168,0.05958914756774902,0.12057304382324219,0.1512899398803711,0.030716896057128906,0.13985443115234375,0.30692386627197266,0.1670694351196289,0.1233677864074707,0.3885064125061035,0.2651386260986328,0.18225932121276855,0.55389404296875,0.37163472175598145,0.17078256607055664,0.5175657272338867,0.3467831611633301,0.18033456802368164,0.22171473503112793,0.04138016700744629,0.1467587947845459,0.33641886711120605,0.18966007232666016,0.1552107334136963,0.3415346145629883,0.186323881149292,0.15137553215026855
azfar,5,4,0.1617259979248047,0.21564841270446777,0.053922414779663086,0.17066049575805664,0.21900367736816406,0.04834318161010742,0.13765859603881836,0.15887141227722168,0.02121281623840332,0.13524222373962402,0.3767704963684082,0.24152827262878418,0.14926671981811523,0.5615458488464355,0.4122791290283203,0.1765899658203125,0.5391230583190918,0.3625330924987793,0.1540391445159912,0.19868683815002441,0.0446476936340332,0.18093466758728027,0.23294639587402344,0.052011728286743164,0.13906025886535645,0.29469895362854004,0.1556386947631836,0.1563112735748291,0.3080413341522217,0.15173006057739258,0.14758038520812988
azfar,5,5,0.1408078670501709,0.2106153964996338,0.06980752944946289,0.17987060546875,0.21971988677978516,0.039849281311035156,0.12243223190307617,0.22713041305541992,0.10469818115234375,0.1410672664642334,0.31786561012268066,0.17679834365844727,0.16370058059692383,0.5273704528808594,0.36366987228393555,0.18717646598815918,0.3192312717437744,0.13205480575561523,0.17098736763000488,0.22255682945251465,0.051569461822509766,0.15524578094482422,0.19527173042297363,0.040025949478149414,0.1568307876586914,0.43731141090393066,0.28048062324523926,0.17536449432373047,0.41164588928222656,0.2362813949584961,0.11197090148925781
azfar,5,6,0.15775394439697266,0.22423410415649414,0.06648015975952148,0.1436469554901123,0.22229909896850586,0.07865214347839355,0.1359405517578125,0.14365482330322266,0.007714271545410156,0.13180017471313477,0.2857699394226074,0.15396976470947266,0.13439011573791504,0.44165658950805664,0.3072664737701416,0.19109582901000977,0.5122928619384766,0.3211970329284668,0.15135979652404785,0.2016592025756836,0.05029940605163574,0.20785045623779297,0.25144481658935547,0.0435943603515625,0.1401057243347168,0.2701907157897949,0.13008499145507812,0.1597883701324463,0.30770397186279297,0.14791560173034668,0.1292731761932373
