subject,sessionIndex,rep,Hold,Down-Down,Up-Down
Qikai,10,6,0.057064772,0.342870712,0.285805941
Qikai,10,7,0.05831933,0.176073313,0.117753983
Qikai,10,8,0.059152126,0.167997122,0.108844995
Qikai,10,9,0.054234743,0.166152716,0.111917973
Qikai,10,10,0.05490303,0.182303667,0.127400637
Qikai,1,1,0.068205595,0.373882771,0.305677176
Qikai,1,2,0.075512409,0.860741138,0.785228729
Qikai,1,3,0.098742008,0.327418566,0.228676558
Qikai,1,4,0.071171522,0.266705751,0.195534229
Qikai,1,5,0.062057257,0.250557423,0.188500166
Qikai,1,6,0.063061237,0.271489143,0.208427906
Qikai,1,7,0.065104008,0.244832039,0.179728031
Qikai,1,8,0.065865517,0.223922491,0.158056974
Qikai,1,9,0.061642647,0.221902847,0.160260201
Qikai,1,10,0.068585873,0.256372929,0.187787056
Qikai,2,1,0.070797443,0.228549242,0.157751799
Qikai,2,2,0.061229944,0.240361452,0.179131508
Qikai,2,3,0.067436457,0.19781971,0.130383253
Qikai,2,4,0.075720072,0.318913698,0.243193626
Qikai,2,5,0.04386735,0.25645566,0.21258831
Qikai,2,6,0.06840992,0.204205275,0.135795355
Qikai,2,7,0.060821295,0.195455074,0.13463378
Qikai,2,8,0.064368486,0.207144737,0.142776251
Qikai,2,9,0.057326317,0.186048031,0.128721714
Qikai,2,10,0.059488773,0.20935297,0.149864197
Qikai,3,1,0.071268082,0.469343424,0.398075342
Qikai,3,2,0.066387177,0.193301678,0.126914501
Qikai,3,3,0.06196928,0.256522417,0.194553137
Qikai,3,4,0.071150303,0.244303942,0.173153639
Qikai,3,5,0.06966114,0.220708132,0.151046991
Qikai,3,6,0.060826302,0.217391253,0.156564951
Qikai,3,7,0.072554111,0.236883879,0.164329767
Qikai,3,8,0.076360941,0.533329487,0.456968546
Qikai,3,9,0.067217112,0.258799076,0.191581964
Qikai,3,10,0.074535131,0.249437809,0.174902678
Qikai,4,1,0.071024895,0.247293949,0.176269054
Qikai,4,2,0.050105333,0.251544237,0.201438904
Qikai,4,3,0.06156373,0.205310822,0.143747091
Qikai,4,4,0.064054012,0.227319002,0.16326499
Qikai,4,5,0.060955524,0.210486412,0.149530888
Qikai,4,6,0.06983757,0.214789391,0.14495182
Qikai,4,7,0.06610322,0.200993776,0.134890556
Qikai,4,8,0.066928625,0.186371326,0.119442701
Qikai,4,9,0.071231127,0.201576233,0.130345106
Qikai,4,10,0.062148571,0.188290596,0.126142025
Qikai,5,1,0.06625843,0.197193861,0.130935431
Qikai,5,2,0.067632198,0.197747707,0.130115509
Qikai,5,3,0.0522089,0.213167191,0.16095829
Qikai,5,4,0.072260141,0.802541256,0.730281115
Qikai,5,5,0.065546513,1.046627998,0.981081486
Qikai,5,6,0.070872545,0.177195549,0.106323004
Qikai,5,7,0.06489253,0.201834679,0.136942148
Qikai,5,8,0.064045668,0.185641289,0.121595621
Qikai,5,9,0.074393511,0.209855318,0.135461807
Qikai,5,10,0.062900305,0.201380253,0.138479948
Qikai,6,1,0.073872328,0.211968899,0.138096571
Qikai,6,2,0.066123724,0.183310032,0.117186308
Qikai,6,3,0.061471224,0.242693663,0.181222439
Qikai,6,4,0.063871384,0.212790251,0.148918867
Qikai,6,5,0.070688248,0.239694118,0.169005871
Qikai,6,6,0.0781672,0.202963829,0.124796629
Qikai,6,7,0.079337835,0.207902431,0.128564596
Qikai,6,8,0.065444946,0.222753525,0.157308578
Qikai,6,9,0.058535337,0.207812786,0.149277449
Qikai,6,10,0.053597212,0.208259344,0.154662132
Qikai,7,1,0.070903301,0.212317705,0.141414404
Qikai,7,2,0.035364389,0.697902679,0.66253829
Qikai,7,3,0.067272186,0.204550266,0.13727808
Qikai,7,4,0.072375774,0.183157682,0.110781908
Qikai,7,5,0.069167376,0.288839102,0.219671726
Qikai,7,6,0.062198877,0.249159813,0.186960936
Qikai,7,7,0.055821896,0.227930784,0.172108889
Qikai,7,8,0.063695669,0.252550125,0.188854456
Qikai,7,9,0.05985713,0.224646091,0.164788961
Qikai,7,10,0.073601723,0.201375484,0.127773762
Qikai,8,1,0.060899496,0.20786047,0.146960974
Qikai,8,2,0.070388079,0.210170746,0.139782667
Qikai,8,3,0.059114695,0.187695265,0.12858057
Qikai,8,4,0.066939592,0.197996378,0.131056786
Qikai,8,5,0.057720661,0.211098194,0.153377533
Qikai,8,6,0.060320377,0.222148895,0.161828518
Qikai,8,7,0.060166597,0.186696529,0.126529932
Qikai,8,8,0.067570686,0.208648682,0.141077995
Qikai,8,9,0.055840492,0.194366217,0.138525724
Qikai,8,10,0.053514004,0.219769716,0.166255713
Qikai,9,1,0.069433928,0.198904514,0.129470587
Qikai,9,2,0.078255415,0.227047443,0.148792028
Qikai,9,3,0.071055889,0.207480907,0.136425018
Qikai,9,4,0.071962357,0.189950228,0.117987871
Qikai,9,5,0.065672636,0.184578657,0.118906021
Qikai,9,6,0.061490536,0.181603432,0.120112896
Qikai,9,7,0.060080528,0.191278696,0.131198168
Qikai,9,8,0.077369452,0.217143297,0.139773846
Qikai,9,9,0.078359365,0.205508232,0.127148867
Qikai,9,10,0.069042444,0.192589283,0.123546839
Qikai,10,1,0.062303066,0.294300079,0.231997013
Qikai,10,2,0.066689491,0.406263828,0.339574337
Qikai,10,3,0.074043274,0.231882811,0.157839537
Qikai,10,4,0.05723238,0.350964308,0.293731928
Qikai,10,5,0.061728001,0.203874826,0.142146826
Qikai,10,6,0.09449625,0.409441233,0.314944983
Qikai,10,7,0.066565752,0.19207263,0.125506878
Qikai,10,8,0.081378698,0.20946312,0.128084421
Qikai,10,9,0.069266319,0.191666842,0.122400522
Qikai,10,10,0.061935663,0.435075998,0.373140335
Safaraz,1,1,0.129018307,0.130907536,0.001889229
Safaraz,1,2,0.090792656,0.102677345,0.011884689
Safaraz,1,3,0.094269753,0.148472309,0.054202557
Safaraz,1,4,0.099005699,0.101480246,0.002474546
Safaraz,1,5,0.094814062,0.133675098,0.038861036
Safaraz,1,6,0.091703653,0.302551508,0.210847855
Safaraz,1,7,0.090167046,0.104148149,0.013981104
Safaraz,1,8,0.10607481,0.209212542,0.103137732
Safaraz,1,9,0.102103949,0.223126173,0.121022224
Safaraz,1,10,0.104499102,0.153763056,0.049263954
Safaraz,2,1,0.102666616,0.164334059,0.061667442
Safaraz,2,2,0.078963518,0.107641459,0.02867794
Safaraz,2,3,0.097287893,0.10011363,0.002825737
Safaraz,2,4,0.089949369,0.375844955,0.285895586
Safaraz,2,5,0.092803001,0.132526875,0.039723873
Safaraz,2,6,0.087919474,0.15172267,0.063803196
Safaraz,2,7,0.073584318,0.096703291,0.023118973
Safaraz,2,8,0.083786011,0.173574924,0.089788914
Safaraz,2,9,0.101790667,0.180703878,0.078913212
Safaraz,2,10,0.086656094,0.104671955,0.018015862
Safaraz,3,1,0.09905076,0.109762907,0.010712147
Safaraz,3,2,0.094573498,0.125517607,0.030944109
Safaraz,3,3,0.108653069,0.082914352,-0.025738716
Safaraz,3,4,0.091508865,0.098632097,0.007123232
Safaraz,3,5,0.070045471,0.11068511,0.040639639
Safaraz,3,6,0.116884232,0.158022642,0.041138411
Safaraz,3,7,0.111548424,0.109965324,-0.001583099
Safaraz,3,8,0.091142654,0.129078388,0.037935734
Safaraz,3,9,0.086827755,0.174763441,0.087935686
Safaraz,3,10,0.129800081,0.147754192,0.017954111
Safaraz,4,1,0.081415415,0.111349106,0.029933691
Safaraz,4,2,0.1361835,0.137904167,0.001720667
Safaraz,4,3,0.079339981,0.105873823,0.026533842
Safaraz,4,4,0.097645998,0.209450006,0.111804008
Safaraz,4,5,0.085815907,0.157287836,0.07147193
Safaraz,4,6,0.075111866,0.204129934,0.129018068
Safaraz,4,7,0.094748497,0.237262011,0.142513514
Safaraz,4,8,0.103759527,0.133820295,0.030060768
Safaraz,4,9,0.109759331,0.145200729,0.035441399
Safaraz,4,10,0.106185675,0.102280855,-0.003904819
Safaraz,5,1,0.092983723,0.094526291,0.001542568
Safaraz,5,2,0.106778383,0.119407892,0.012629509
Safaraz,5,3,0.114728451,0.180999994,0.066271544
Safaraz,5,4,0.09188962,0.072491646,-0.019397974
Safaraz,5,5,0.08840251,0.544646502,0.456243992
Safaraz,5,6,0.097398281,0.197136879,0.099738598
Safaraz,5,7,0.092866421,0.167780876,0.074914455
Safaraz,5,8,0.086819887,0.174710512,0.087890625
Safaraz,5,9,0.096576452,1.600174904,1.503598452
Safaraz,5,10,0.11678648,0.176481724,0.059695244
Safaraz,6,1,0.078641415,0.256537199,0.177895784
Safaraz,6,2,0.100994587,0.115513563,0.014518976
Safaraz,6,3,0.099574089,0.110420942,0.010846853
Safaraz,6,4,0.096633673,0.177976847,0.081343174
Safaraz,6,5,0.043537617,0.215670586,0.172132969
Safaraz,6,6,0.096158504,0.250860214,0.15470171
Safaraz,6,7,0.089682817,0.201031923,0.111349106
Safaraz,6,8,0.13937521,0.209403753,0.070028543
Safaraz,6,9,0.132044792,0.177901268,0.045856476
Safaraz,6,10,0.097896099,0.177658081,0.079761982
Safaraz,7,1,0.115395069,0.160305023,0.044909954
Safaraz,7,2,0.089676619,0.180267334,0.090590715
Safaraz,7,3,0.091883659,0.138350248,0.046466589
Safaraz,7,4,0.098720312,0.289440632,0.19072032
Safaraz,7,5,0.115071535,0.235440969,0.120369434
Safaraz,7,6,0.087673187,0.095572233,0.007899046
Safaraz,7,7,0.108479261,0.167495251,0.059015989
Safaraz,7,8,0.106266975,0.370977163,0.264710188
Safaraz,7,9,0.132184505,0.266070843,0.133886337
Safaraz,7,10,0.108660221,0.1903584,0.081698179
Safaraz,8,1,0.105250359,0.116050482,0.010800123
Safaraz,8,2,0.094505548,0.233827114,0.139321566
Safaraz,8,3,0.133205175,0.149044752,0.015839577
Safaraz,8,4,0.231346369,0.382146597,0.150800228
Safaraz,8,5,0.104191303,0.319851875,0.215660572
Safaraz,8,6,0.1245296,0.811997175,0.687467575
Safaraz,8,7,0.094364882,0.178225279,0.083860397
Safaraz,8,8,0.093548059,0.184740543,0.091192484
Safaraz,8,9,0.097841501,0.226274252,0.128432751
Safaraz,8,10,0.127866507,0.184649706,0.056783199
Safaraz,9,1,0.122977495,0.200842857,0.077865362
Safaraz,9,2,0.131548643,0.2041471,0.072598457
Safaraz,9,3,0.099850178,0.139566898,0.039716721
Safaraz,9,4,0.12575841,0.177422523,0.051664114
Safaraz,9,5,0.088575602,0.072391272,-0.01618433
Safaraz,9,6,0.070435524,0.148326874,0.07789135
Safaraz,9,7,0.13875103,0.206831932,0.068080902
Safaraz,9,8,0.101419449,0.186874151,0.085454702
Safaraz,9,9,0.106124163,0.147429466,0.041305304
Safaraz,9,10,0.110804081,0.161498785,0.050694704
Safaraz,10,1,0.099068403,0.154154539,0.055086136
Safaraz,10,2,0.097269297,0.114202738,0.016933441
Safaraz,10,3,0.115933895,0.15784812,0.041914225
Safaraz,10,4,0.114375114,0.150877476,0.036502361
Safaraz,10,5,0.085634232,0.134755135,0.049120903
Safaraz,10,6,0.121743441,0.076360464,-0.045382977
Safaraz,10,7,0.096464157,0.214524031,0.118059874
Safaraz,10,8,0.086983919,0.060507774,-0.026476145
Safaraz,10,9,0.119353533,0.183114529,0.063760996
Safaraz,10,10,0.134789467,0.214558125,0.079768658
Safaraz,1,1,0.098925114,0.158956528,0.060031414
Safaraz,1,2,0.12621212,0.28908515,0.16287303
Safaraz,1,3,0.101864815,0.163607359,0.061742544
Safaraz,1,4,0.104385138,0.13511157,0.030726433
Safaraz,1,5,0.133074999,0.281862259,0.14878726
Safaraz,1,6,0.105748415,0.176036835,0.07028842
Safaraz,1,7,0.122464895,0.157005548,0.034540653
Safaraz,1,8,0.103621006,0.160670042,0.057049036
Safaraz,1,9,0.129044771,0.190658808,0.061614037
Safaraz,1,10,0.107210636,0.231278658,0.124068022
Safaraz,2,1,0.133139849,0.219485998,0.086346149
Safaraz,2,2,0.114054918,0.189029694,0.074974775
Safaraz,2,3,0.129390717,0.162215471,0.032824755
Safaraz,2,4,0.097962379,0.156649113,0.058686733
Safaraz,2,5,0.109321594,0.145158291,0.035836697
Safaraz,2,6,0.086284161,0.109403849,0.023119688
Safaraz,2,7,0.10703969,0.16993022,0.06289053
Safaraz,2,8,0.100980282,0.122095346,0.021115065
Safaraz,2,9,0.116014242,0.187735796,0.071721554
Safaraz,2,10,0.123379469,0.153925896,0.030546427
Safaraz,3,1,0.11205864,0.199874878,0.087816238
Safaraz,3,2,0.111338139,0.161793232,0.050455093
Safaraz,3,3,0.117169619,0.182909966,0.065740347
Safaraz,3,4,0.101173639,0.156246185,0.055072546
Safaraz,3,5,0.106143475,0.170149088,0.064005613
Safaraz,3,6,0.114845037,0.167997837,0.0531528
Safaraz,3,7,0.114000797,0.154543877,0.040543079
Safaraz,3,8,0.127057314,0.227010012,0.099952698
Safaraz,3,9,0.12317276,0.171666145,0.048493385
Safaraz,3,10,0.090455294,0.168575048,0.078119755
Safaraz,4,1,0.104020357,0.19984293,0.095822573
Safaraz,4,2,0.092670679,0.141660452,0.048989773
Safaraz,4,3,0.110543489,0.191682577,0.081139088
Safaraz,4,4,0.12864995,0.256578922,0.127928972
Safaraz,4,5,0.093237877,0.180118322,0.086880445
Safaraz,4,6,0.122345448,0.165204525,0.042859077
Safaraz,4,7,0.108409882,0.156881094,0.048471212
Safaraz,4,8,0.140921354,0.139287233,-0.001634121
Safaraz,4,9,0.108208895,0.232222319,0.124013424
Safaraz,4,10,0.128937006,0.154683113,0.025746107
Safaraz,5,1,0.105303764,0.161818027,0.056514263
Safaraz,5,2,0.106930256,0.159899235,0.052968979
Safaraz,5,3,0.154372692,0.278643608,0.124270916
Safaraz,5,4,0.102776051,0.175828934,0.073052883
Safaraz,5,5,0.099550724,0.33736062,0.237809896
Safaraz,5,6,0.099441528,0.182826281,0.083384752
Safaraz,5,7,0.148922205,0.17780304,0.028880835
Safaraz,5,8,0.1087327,0.146812677,0.038079977
Safaraz,5,9,0.101191998,0.203260899,0.102068901
Safaraz,5,10,0.096059084,1.142213583,1.046154499
Safaraz,6,1,0.100242853,0.12394762,0.023704767
Safaraz,6,2,0.112193823,0.220351934,0.108158112
Safaraz,6,3,0.104196548,1.585557699,1.481361151
Safaraz,6,4,0.127918243,0.269996881,0.142078638
Safaraz,6,5,0.115100622,0.192372322,0.0772717
Safaraz,6,6,0.135302782,0.256860495,0.121557713
Safaraz,6,7,0.095892668,0.136776209,0.040883541
Safaraz,6,8,0.111890793,0.214687347,0.102796555
Safaraz,6,9,0.120385408,0.196584702,0.076199293
Safaraz,6,10,0.132367373,0.204138041,0.071770668
Safaraz,7,1,0.110920668,0.168124199,0.057203531
Safaraz,7,2,0.121629477,0.380376101,0.258746624
Safaraz,7,3,0.093253136,0.151098728,0.057845592
Safaraz,7,4,0.112318754,0.12747407,0.015155315
Safaraz,7,5,0.104709864,0.152801037,0.048091173
Safaraz,7,6,0.095226526,0.196138859,0.100912333
Safaraz,7,7,0.084922552,0.105654478,0.020731926
Safaraz,7,8,0.100748777,0.31421113,0.213462353
Safaraz,7,9,0.115176439,0.21267128,0.097494841
Safaraz,7,10,0.081828117,0.223437786,0.141609669
Safaraz,8,1,0.122593403,0.203469992,0.080876589
Safaraz,8,2,0.102541447,0.330693245,0.228151798
Safaraz,8,3,0.103160143,0.345474243,0.2423141
Safaraz,8,4,0.102054596,0.279916286,0.177861691
Safaraz,8,5,0.13021183,0.645326853,0.515115023
Safaraz,8,6,0.116425991,0.173422813,0.056996822
Safaraz,8,7,0.11147666,0.260005474,0.148528814
Safaraz,8,8,0.12095356,0.195165396,0.074211836
Safaraz,8,9,0.107550144,0.187575579,0.080025434
Safaraz,8,10,0.104153395,0.162034988,0.057881594
Safaraz,9,1,0.118942976,0.173597813,0.054654837
Safaraz,9,2,0.10299325,0.143950462,0.040957212
Safaraz,9,3,0.127321243,0.169131041,0.041809797
Safaraz,9,4,0.09629035,0.190096378,0.093806028
Safaraz,9,5,0.105208158,0.16896677,0.063758612
Safaraz,9,6,0.094915628,0.155997992,0.061082363
Safaraz,9,7,0.118630886,0.151438713,0.032807827
Safaraz,9,8,0.094694376,0.151714087,0.057019711
Safaraz,9,9,0.106862068,0.104660749,-0.002201319
Safaraz,9,10,0.087798834,0.126777887,0.038979053
Safaraz,10,1,0.080582142,0.178925276,0.098343134
Safaraz,10,2,0.094620705,0.151422024,0.056801319
Safaraz,10,3,0.085241079,0.252525568,0.167284489
Safaraz,10,4,0.104052544,0.20088315,0.096830606
Safaraz,10,5,0.075887918,0.214791298,0.138903379
Safaraz,10,6,0.109765291,0.201434851,0.091669559
Safaraz,10,7,0.11393714,0.206763983,0.092826843
Safaraz,10,8,0.101484776,0.190247297,0.088762522
Safaraz,10,9,0.128091097,0.170277357,0.04218626
Safaraz,10,10,0.132220507,0.181854725,0.049634218
Safaraz,1,1,0.143615484,0.111998081,-0.031617403
Safaraz,1,2,0.116917372,0.071440935,-0.045476437
Safaraz,1,3,0.098916292,0.095197916,-0.003718376
Safaraz,1,4,0.102046251,0.085017681,-0.01702857
Safaraz,1,5,0.114094257,0.08011198,-0.033982277
Safaraz,1,6,0.124806166,0.108201981,-0.016604185
Safaraz,1,7,0.151030779,0.163986206,0.012955427
Safaraz,1,8,0.156455278,0.135188341,-0.021266937
Safaraz,1,9,0.159871817,0.146413326,-0.01345849
Safaraz,1,10,0.129344225,0.188627481,0.059283257
Safaraz,2,1,0.147515297,0.138923883,-0.008591413
Safaraz,2,2,0.177085161,0.161305189,-0.015779972
Safaraz,2,3,0.109183788,0.127845764,0.018661976
Safaraz,2,4,0.114798307,0.112551928,-0.00224638
Safaraz,2,5,0.110795498,0.10906601,-0.001729488
Safaraz,2,6,0.170749903,0.156960011,-0.013789892
Safaraz,2,7,0.103968382,0.090987682,-0.0129807
Safaraz,2,8,0.111414433,0.112846613,0.00143218
Safaraz,2,9,0.138219595,0.171178341,0.032958746
Safaraz,2,10,0.097077608,0.121991873,0.024914265
Safaraz,3,1,0.117743731,0.113137722,-0.004606009
Safaraz,3,2,0.115730286,0.121315241,0.005584955
Safaraz,3,3,0.128781557,0.081962824,-0.046818733
Safaraz,3,4,0.08568573,0.104566336,0.018880606
Safaraz,3,5,0.106164694,0.096855879,-0.009308815
Safaraz,3,6,0.120580196,0.104089975,-0.016490221
Safaraz,3,7,0.132067919,0.112333536,-0.019734383
Safaraz,3,8,0.146829844,0.102217913,-0.044611931
Safaraz,3,9,0.141174078,0.139250994,-0.001923084
Safaraz,3,10,0.119935513,0.109815359,-0.010120153
Safaraz,4,1,0.117495298,0.10490346,-0.012591839
Safaraz,4,2,0.113549232,0.109328985,-0.004220247
Safaraz,4,3,0.095961094,0.100397587,0.004436493
Safaraz,4,4,0.175466061,0.135050058,-0.040416002
Safaraz,4,5,0.136319637,0.116460562,-0.019859076
Safaraz,4,6,0.144757032,1.029438734,0.884681702
Safaraz,4,7,0.128746748,0.123301029,-0.005445719
Safaraz,4,8,0.172718287,0.148648739,-0.024069548
Safaraz,4,9,0.130890608,0.100239277,-0.030651331
Safaraz,4,10,0.131093264,0.803849936,0.672756672
Safaraz,5,1,0.103615522,0.107100248,0.003484726
Safaraz,5,2,0.113497496,0.13193059,0.018433094
Safaraz,5,3,0.150849104,0.149341345,-0.001507759
Safaraz,5,4,0.125402212,0.119737625,-0.005664587
Safaraz,5,5,0.104868889,0.054544687,-0.050324202
Safaraz,5,6,0.142718792,0.153414011,0.010695219
Safaraz,5,7,0.179800034,0.156525135,-0.023274899
Safaraz,5,8,0.11299181,0.142984867,0.029993057
Safaraz,5,9,0.096782207,0.081291914,-0.015490294
Safaraz,5,10,0.152417898,0.124523878,-0.02789402
Safaraz,6,1,0.102530003,0.104227066,0.001697063
Safaraz,6,2,0.146654367,0.099246502,-0.047407866
Safaraz,6,3,0.08950448,0.073058367,-0.016446114
Safaraz,6,4,0.114769459,0.09800148,-0.016767979
Safaraz,6,5,0.151074409,0.131862402,-0.019212008
Safaraz,6,6,0.101256847,0.098608017,-0.00264883
Safaraz,6,7,0.15931201,0.173048019,0.01373601
Safaraz,6,8,0.054116964,1.054067373,0.999950409
Safaraz,6,9,0.127579927,0.137071848,0.00949192
Safaraz,6,10,0.162514687,0.137638807,-0.024875879
Safaraz,7,1,0.160017967,0.129882574,-0.030135393
Safaraz,7,2,0.121865749,0.118264914,-0.003600836
Safaraz,7,3,0.129233837,0.146998882,0.017765045
Safaraz,7,4,0.134640217,0.123054743,-0.011585474
Safaraz,7,5,0.107847691,0.083045006,-0.024802685
Safaraz,7,6,0.110553265,0.108962774,-0.00159049
Safaraz,7,7,0.115243196,0.13895154,0.023708344
Safaraz,7,8,0.10399127,0.084286451,-0.019704819
Safaraz,7,9,0.178345919,0.10855031,-0.069795609
Safaraz,7,10,0.123279572,0.091569901,-0.031709671
Safaraz,8,1,0.125518084,0.140532494,0.01501441
Safaraz,8,2,0.118429661,0.082794428,-0.035635233
Safaraz,8,3,0.150497675,0.082689524,-0.067808151
Safaraz,8,4,0.125932217,0.086296558,-0.039635658
Safaraz,8,5,0.097677469,0.058871269,-0.0388062
Safaraz,8,6,0.133404016,0.167831182,0.034427166
Safaraz,8,7,0.107027769,0.100322008,-0.006705761
Safaraz,8,8,0.124662876,0.177617073,0.052954197
Safaraz,8,9,0.115982771,0.127101183,0.011118412
Safaraz,8,10,0.133386612,0.14310503,0.009718418
Safaraz,9,1,0.151011467,0.13219595,-0.018815517
Safaraz,9,2,0.09834528,0.134848118,0.036502838
Safaraz,9,3,0.094710827,0.080146551,-0.014564276
Safaraz,9,4,0.105379343,0.107882023,0.00250268
Safaraz,9,5,0.13034606,0.146306038,0.015959978
Safaraz,9,6,0.114213705,0.08822298,-0.025990725
Safaraz,9,7,0.109376192,0.117134333,0.007758141
Safaraz,9,8,0.116756201,0.115250587,-0.001505613
Safaraz,9,9,0.138514757,0.122902632,-0.015612125
Safaraz,9,10,0.148779869,0.114170313,-0.034609556
Safaraz,10,1,0.156250238,0.129108667,-0.027141571
Safaraz,10,2,0.126953125,0.102462292,-0.024490833
Safaraz,10,3,0.129720926,0.088927031,-0.040793896
Safaraz,10,4,0.123923302,0.115173101,-0.0087502
Safaraz,10,5,0.130796671,0.129281521,-0.00151515
Safaraz,10,6,0.109745741,0.073934317,-0.035811424
Safaraz,10,7,0.1321311,0.180778027,0.048646927
Safaraz,10,8,0.107677221,0.093804598,-0.013872623
Safaraz,10,9,0.151837111,0.10159421,-0.050242901
Safaraz,10,10,0.126893997,0.112030506,-0.014863491
Safaraz,1,1,0.123537302,0.323871374,0.200334072
Safaraz,1,2,0.096395254,0.235349655,0.138954401
Safaraz,1,3,0.105124474,0.815811157,0.710686684
Safaraz,1,4,0.11141324,0.525082588,0.413669348
Safaraz,1,5,0.113806009,0.218926668,0.105120659
Safaraz,1,6,0.095635176,0.289552927,0.193917751
Safaraz,1,7,0.109110117,0.661025286,0.551915169
Safaraz,1,8,0.107515097,0.23739934,0.129884243
Safaraz,1,9,0.10793519,0.222465515,0.114530325
Safaraz,1,10,0.104324341,0.227147579,0.122823238
Safaraz,2,1,0.096915245,0.196841717,0.099926472
Safaraz,2,2,0.107682943,1.368584871,1.260901928
Safaraz,2,3,0.107065439,0.284929991,0.177864552
Safaraz,2,4,0.108732462,0.261510372,0.15277791
Safaraz,2,5,0.111618519,0.277393103,0.165774584
Safaraz,2,6,0.107798576,0.236495972,0.128697395
Safaraz,2,7,0.118152142,0.300090313,0.181938171
Safaraz,2,8,0.122400999,0.445259571,0.322858572
Safaraz,2,9,0.082047462,0.211725473,0.129678011
Safaraz,2,10,0.102130175,0.262055397,0.159925222
Safaraz,3,1,0.108519554,0.268597603,0.160078049
Safaraz,3,2,0.125432253,0.264059782,0.138627529
Safaraz,3,3,0.120256424,0.216772318,0.096515894
Safaraz,3,4,0.109886885,0.5729146,0.463027716
Safaraz,3,5,0.114351273,0.216973066,0.102621794
Safaraz,3,6,0.099629164,0.21968317,0.120054007
Safaraz,3,7,0.104858398,0.901222229,0.796363831
Safaraz,3,8,0.108927011,0.263998508,0.155071497
Safaraz,3,9,0.122107506,0.246909142,0.124801636
Safaraz,3,10,0.098904371,0.264605284,0.165700912
Safaraz,4,1,0.09400034,0.26723814,0.173237801
Safaraz,4,2,0.10362792,0.499623537,0.395995617
Safaraz,4,3,0.115945101,0.225892305,0.109947205
Safaraz,4,4,0.119317532,0.234489441,0.115171909
Safaraz,4,5,0.092823505,0.21216011,0.119336605
Safaraz,4,6,0.099178314,-0.669697762,-0.768876076
Safaraz,4,7,0.101001024,0.2064991,0.105498075
Safaraz,4,8,0.106897354,0.21778512,0.110887766
Safaraz,4,9,0.105131388,0.188883305,0.083751917
Safaraz,4,10,0.112322807,0.631676435,0.519353628
Safaraz,5,1,0.106196404,0.291234016,0.185037613
Safaraz,5,2,0.10244298,0.23818779,0.13574481
Safaraz,5,3,0.086458683,0.200142622,0.113683939
Safaraz,5,4,0.132562399,0.519006014,0.386443615
Safaraz,5,5,0.101545334,0.227951765,0.126406431
Safaraz,5,6,0.095932961,0.223903656,0.127970695
Safaraz,5,7,0.112787962,0.223337412,0.11054945
Safaraz,5,8,0.097924948,0.22290206,0.124977112
Safaraz,5,9,0.104808331,0.244762897,0.139954567
Safaraz,5,10,0.109260321,1.424409866,1.315149546
Safaraz,6,1,0.108803988,0.691165447,0.58236146
Safaraz,6,2,0.123723507,0.27363348,0.149909973
Safaraz,6,3,0.098767519,0.268713951,0.169946432
Safaraz,6,4,0.105013847,0.206699371,0.101685524
Safaraz,6,5,0.100667,0.22284317,0.12217617
Safaraz,6,6,0.097600937,0.597347736,0.499746799
Safaraz,6,7,0.109004736,0.232610464,0.123605728
Safaraz,6,8,0.097183704,0.622549772,0.525366068
Safaraz,6,9,0.114315271,0.239298344,0.124983072
Safaraz,6,10,0.136223555,0.350338697,0.214115143
Safaraz,7,1,0.111154318,0.295825243,0.184670925
Safaraz,7,2,0.088523388,0.227372169,0.138848782
Safaraz,7,3,0.13415575,0.257773161,0.123617411
Safaraz,7,4,0.124954462,0.749382019,0.624427557
Safaraz,7,5,0.088732243,4.639906406,4.551174164
Safaraz,7,6,0.084903002,0.192536592,0.107633591
Safaraz,7,7,0.112244844,1.748604774,1.63635993
Safaraz,7,8,0.09974122,0.270047903,0.170306683
Safaraz,7,9,0.109506607,0.658311129,0.548804522
Safaraz,7,10,0.136034727,0.265826225,0.129791498
Safaraz,8,1,0.107332468,0.292132616,0.184800148
Safaraz,8,2,0.102129698,1.294167519,1.192037821
Safaraz,8,3,0.113884926,0.236139774,0.122254848
Safaraz,8,4,0.132891417,0.880087137,0.747195721
Safaraz,8,5,0.100720167,0.573927879,0.473207712
Safaraz,8,6,0.11537075,0.62035799,0.50498724
Safaraz,8,7,0.10157609,0.209407568,0.107831478
Safaraz,8,8,0.120747089,0.259893179,0.13914609
Safaraz,8,9,0.105884552,0.204810619,0.098926067
Safaraz,8,10,0.118288517,0.233145714,0.114857197
Safaraz,9,1,0.110826254,0.287792444,0.17696619
Safaraz,9,2,0.08209157,0.195892811,0.113801241
Safaraz,9,3,0.126746416,0.75806284,0.631316423
Safaraz,9,4,0.1071136,0.261511803,0.154398203
Safaraz,9,5,0.104762793,0.224990606,0.120227814
Safaraz,9,6,0.110091925,1.353144884,1.243052959
Safaraz,9,7,0.123367786,0.990748405,0.867380619
Safaraz,9,8,0.099513054,0.678910017,0.579396963
Safaraz,9,9,0.116007566,0.971181154,0.855173588
Safaraz,9,10,0.125895023,1.32342124,1.197526217
Safaraz,10,1,0.112901211,0.224473238,0.111572027
Safaraz,10,2,0.101862907,0.591997385,0.490134478
Safaraz,10,3,0.120354891,0.303769588,0.183414698
Safaraz,10,4,0.127174854,0.278815031,0.151640177
